rule,mean_human,mean_llm,std_human,std_llm,difference,abs_difference,docs_human,docs_llm,docs_total,pct_human,pct_llm,mann_whitney_u,p_value,cohens_d,significant_005,significant_001,characteristic_of
"VERB(NOUN/nsubj, *, NOUN/obj)",0.0014230495215655484,0.0005789929514944854,0.01095928855153822,0.005371147652203877,0.000844056570071063,0.000844056570071063,114,77,191,2.1150278293135436,1.428306436653682,14630840.0,0.00568897531413084,0.09780446245372221,True,True,human
"PUNCT(ADP/case, DET/det, *)",0.000985218301540062,0.00015499874486030028,0.010532583303698433,0.0027262334242737366,0.0008302195566797616,0.0008302195566797616,68,19,87,1.261595547309833,0.35243925060285664,14661139.0,1.2406419919355042e-07,0.10791738834757242,True,True,human
"NOUN(ADP/case, DET/det, *, NUM/nmod)",0.003971468790056048,0.0031447866865037463,0.014743285711139994,0.009523962177131829,0.0008266821035523017,0.0008266821035523017,509,664,1173,9.443413729128014,12.316824336857726,14192817.5,0.00011997025683446,0.06660833801688265,True,True,human
"PUNCT(PUNCT/punct, *, PUNCT/parataxis, PUNCT/punct)",0.0008159969521515695,0.0,0.008479738891879094,0.0,0.0008159969521515695,0.0008159969521515695,61,0,61,1.1317254174397031,0.0,14693170.5,4.773626327706953e-15,0.1360883832983372,True,True,human
"NOUN(DET/det, NUM/nummod, *)",0.0011314884137508408,0.000336800289738627,0.009557766205600811,0.0035325910543684996,0.0007946881240122138,0.0007946881240122138,96,54,150,1.7810760667903525,1.001669449081803,14643560.0,0.0004611646485048238,0.11029354511606279,True,True,human
"CCONJ(*, AUX/fixed, PUNCT/punct)",0.000794666113267279,0.0,0.007395380057237844,0.0,0.000794666113267279,0.000794666113267279,74,0,74,1.37291280148423,0.0,14728212.0,6.012440920878426e-18,0.1519634672245157,True,True,human
"VERB(SCONJ/mark, *, NOUN/obj, NOUN/obl)",0.0011587247828709186,0.0003705617175862299,0.009186320473639183,0.003769528948839126,0.0007881630652846886,0.0007881630652846886,107,58,165,1.9851576994434137,1.0758671860508255,14662624.5,9.756222901912297e-05,0.11225285446985311,True,True,human
"DET(*, NOUN/fixed)",0.0008470732633566635,6.042555415580248e-05,0.008069922671493934,0.0014569394083933749,0.0007866477092008609,0.0007866477092008609,73,10,83,1.3543599257884973,0.1854943424225561,14698799.5,3.604398633754684e-12,0.13566287127525173,True,True,human
"NUM(*, PUNCT/punct)",0.001000046808584178,0.0002174724064035194,0.010043697694213333,0.004431309103548515,0.0007825744021806586,0.0007825744021806586,72,19,91,1.3358070500927643,0.35243925060285664,14671797.0,2.308662815591674e-08,0.10081492550454131,True,True,human
"VERB(NOUN/nsubj, *, VERB/xcomp)",0.0009709189205049241,0.0001887905698351125,0.009624886252499855,0.0032038478596826203,0.0007821283506698115,0.0007821283506698115,74,21,95,1.37291280148423,0.38953811908736785,14671847.0,4.470981165634411e-08,0.10903824350773463,True,True,human
"NOUN(ADP/case, *, NOUN/nmod, NOUN/nmod)",0.0024837761870855272,0.0017021427990010288,0.012125704020385986,0.006828358626495721,0.0007816333880844985,0.0007816333880844985,282,359,641,5.231910946196661,6.659246892969764,14352264.0,0.007700241942234588,0.07943265088712695,True,True,human
"NOUN(*, X/nmod)",0.0008912973789728113,0.00011215163384424508,0.009288858555699196,0.0023243867950475203,0.0007791457451285662,0.0007791457451285662,63,14,77,1.1688311688311688,0.25969207939157857,14661062.5,1.9723821291774165e-08,0.11507552799802569,True,True,human
